instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt_hourly,cnt_day,hourly_ratio,cnt_day_scaled
793,2011-02-05,1,0,2,11,0,6,0,3,9.02,11.365,100.0,8.9981,1,46,47,1005,0.046766169154228855,0.5025
794,2011-02-05,1,0,2,12,0,6,0,3,9.02,11.365,100.0,11.0014,10,42,52,1005,0.051741293532338306,0.5025
795,2011-02-05,1,0,2,13,0,6,0,3,9.02,11.365,100.0,11.0014,10,62,72,1005,0.07164179104477612,0.5025
796,2011-02-05,1,0,2,14,0,6,0,3,9.02,13.635,100.0,0.0,5,50,55,1005,0.05472636815920398,0.5025
797,2011-02-05,1,0,2,15,0,6,0,3,9.02,13.635,100.0,0.0,11,49,60,1005,0.05970149253731343,0.5025
798,2011-02-05,1,0,2,16,0,6,0,3,9.02,11.365,100.0,8.9981,8,63,71,1005,0.07064676616915423,0.5025
799,2011-02-05,1,0,2,17,0,6,0,2,9.84,10.605,100.0,19.0012,14,64,78,1005,0.07761194029850746,0.5025
800,2011-02-05,1,0,2,18,0,6,0,2,11.48,12.120000000000001,93.0,30.002599999999997,2,81,83,1005,0.08258706467661692,0.5025
801,2011-02-05,1,0,2,19,0,6,0,2,11.48,12.120000000000001,93.0,30.002599999999997,6,78,84,1005,0.08358208955223881,0.5025
802,2011-02-05,1,0,2,20,0,6,0,1,12.299999999999999,14.395,87.0,16.997899999999998,5,64,69,1005,0.06865671641791045,0.5025
803,2011-02-05,1,0,2,21,0,6,0,1,10.66,12.879999999999999,100.0,12.998000000000001,3,53,56,1005,0.05572139303482587,0.5025
804,2011-02-05,1,0,2,22,0,6,0,1,10.66,13.635,93.0,8.9981,2,43,45,1005,0.04477611940298507,0.5025
805,2011-02-05,1,0,2,23,0,6,0,1,10.66,12.879999999999999,93.0,15.001299999999999,7,52,59,1005,0.05870646766169154,0.5025
806,2011-02-06,1,0,2,0,0,0,0,1,10.66,12.879999999999999,70.0,12.998000000000001,2,37,39,1623,0.024029574861367836,0.8115
807,2011-02-06,1,0,2,1,0,0,0,1,10.66,11.365,65.0,27.999299999999998,4,40,44,1623,0.027110289587184228,0.8115
808,2011-02-06,1,0,2,2,0,0,0,1,10.66,11.365,60.0,22.0028,0,20,20,1623,0.012322858903265557,0.8115
809,2011-02-06,1,0,2,3,0,0,0,1,10.66,14.395,60.0,6.0032,3,10,13,1623,0.008009858287122612,0.8115
810,2011-02-06,1,0,2,4,0,0,0,1,10.66,11.365,60.0,23.9994,0,2,2,1623,0.0012322858903265558,0.8115
811,2011-02-06,1,0,2,5,0,0,0,1,10.66,12.879999999999999,60.0,15.001299999999999,0,1,1,1623,0.0006161429451632779,0.8115
812,2011-02-06,1,0,2,6,0,0,0,1,10.66,12.879999999999999,60.0,15.001299999999999,0,1,1,1623,0.0006161429451632779,0.8115
813,2011-02-06,1,0,2,7,0,0,0,1,9.84,12.120000000000001,65.0,11.0014,0,8,8,1623,0.004929143561306223,0.8115
814,2011-02-06,1,0,2,8,0,0,0,1,9.84,12.879999999999999,65.0,7.0015,2,21,23,1623,0.014171287738755391,0.8115
815,2011-02-06,1,0,2,9,0,0,0,1,11.48,14.395,56.00000000000001,7.0015,7,38,45,1623,0.027726432532347505,0.8115
816,2011-02-06,1,0,2,10,0,0,0,1,12.299999999999999,14.395,52.0,16.997899999999998,15,74,89,1623,0.05483672211953173,0.8115
817,2011-02-06,1,0,2,11,0,0,0,1,13.120000000000001,15.15,49.0,16.997899999999998,28,89,117,1623,0.07208872458410351,0.8115
818,2011-02-06,1,0,2,12,0,0,0,1,13.940000000000001,16.665,46.0,0.0,48,126,174,1623,0.10720887245841035,0.8115
819,2011-02-06,1,0,2,13,0,0,0,1,13.940000000000001,18.18,46.0,0.0,47,135,182,1623,0.11213801601971657,0.8115
820,2011-02-06,1,0,2,14,0,0,0,1,13.940000000000001,17.424999999999997,46.0,6.0032,47,114,161,1623,0.09919901417128774,0.8115
821,2011-02-06,1,0,2,15,0,0,0,1,13.940000000000001,17.424999999999997,46.0,6.0032,52,130,182,1623,0.11213801601971657,0.8115
822,2011-02-06,1,0,2,16,0,0,0,1,13.940000000000001,17.424999999999997,49.0,7.0015,42,115,157,1623,0.09673444239063463,0.8115
823,2011-02-06,1,0,2,17,0,0,0,1,13.940000000000001,18.18,46.0,0.0,24,97,121,1623,0.07455329636475662,0.8115
824,2011-02-06,1,0,2,18,0,0,0,1,12.299999999999999,15.15,56.00000000000001,11.0014,13,65,78,1623,0.04805914972273567,0.8115
825,2011-02-06,1,0,2,19,0,0,0,1,11.48,14.395,61.0,8.9981,1,20,21,1623,0.012939001848428836,0.8115
826,2011-02-06,1,0,2,20,0,0,0,1,11.48,14.395,61.0,7.0015,5,21,26,1623,0.016019716574245224,0.8115
827,2011-02-06,1,0,2,21,0,0,0,1,10.66,15.15,60.0,0.0,5,22,27,1623,0.0166358595194085,0.8115
828,2011-02-06,1,0,2,22,0,0,0,1,10.66,15.15,60.0,0.0,5,57,62,1623,0.03820086260012323,0.8115
829,2011-02-06,1,0,2,23,0,0,0,1,9.84,14.395,65.0,0.0,4,26,30,1623,0.018484288354898338,0.8115
830,2011-02-07,1,0,2,0,0,1,1,1,9.84,14.395,65.0,0.0,1,14,15,1712,0.008761682242990653,0.856
831,2011-02-07,1,0,2,1,0,1,1,1,9.02,13.635,75.0,0.0,1,4,5,1712,0.0029205607476635513,0.856
832,2011-02-07,1,0,2,2,0,1,1,1,8.200000000000001,12.879999999999999,80.0,0.0,0,3,3,1712,0.0017523364485981308,0.856
833,2011-02-07,1,0,2,3,0,1,1,1,8.200000000000001,12.879999999999999,86.0,0.0,0,1,1,1712,0.0005841121495327102,0.856
834,2011-02-07,1,0,2,4,0,1,1,1,8.200000000000001,12.879999999999999,86.0,0.0,1,1,2,1712,0.0011682242990654205,0.856
835,2011-02-07,1,0,2,5,0,1,1,1,8.200000000000001,12.879999999999999,86.0,0.0,1,9,10,1712,0.005841121495327103,0.856
836,2011-02-07,1,0,2,6,0,1,1,1,7.38,12.120000000000001,93.0,0.0,1,29,30,1712,0.017523364485981307,0.856
837,2011-02-07,1,0,2,7,0,1,1,1,7.38,12.120000000000001,86.0,0.0,6,89,95,1712,0.055490654205607476,0.856
838,2011-02-07,1,0,2,8,0,1,1,2,6.5600000000000005,11.365,100.0,0.0,7,223,230,1712,0.13434579439252337,0.856
839,2011-02-07,1,0,2,9,0,1,1,1,9.02,13.635,80.0,0.0,3,115,118,1712,0.0689252336448598,0.856
840,2011-02-07,1,0,2,10,0,1,1,1,9.84,12.879999999999999,75.0,7.0015,6,49,55,1712,0.03212616822429906,0.856
841,2011-02-07,1,0,2,11,0,1,1,1,12.299999999999999,15.909999999999998,65.0,6.0032,11,36,47,1712,0.027453271028037383,0.856
842,2011-02-07,1,0,2,12,0,1,1,2,13.120000000000001,17.424999999999997,62.0,0.0,7,59,66,1712,0.038551401869158876,0.856
843,2011-02-07,1,0,2,13,0,1,1,2,14.76,18.18,56.99999999999999,6.0032,10,54,64,1712,0.037383177570093455,0.856
844,2011-02-07,1,0,2,14,0,1,1,2,14.76,18.18,56.99999999999999,6.0032,8,52,60,1712,0.035046728971962614,0.856
845,2011-02-07,1,0,2,15,0,1,1,2,15.58,19.695,54.0,6.0032,4,46,50,1712,0.029205607476635514,0.856
846,2011-02-07,1,0,2,16,0,1,1,2,14.76,17.424999999999997,56.99999999999999,8.9981,16,98,114,1712,0.06658878504672897,0.856
847,2011-02-07,1,0,2,17,0,1,1,2,13.120000000000001,15.909999999999998,70.0,11.0014,9,207,216,1712,0.1261682242990654,0.856
848,2011-02-07,1,0,2,18,0,1,1,2,13.940000000000001,16.665,66.0,8.9981,5,170,175,1712,0.1022196261682243,0.856
849,2011-02-07,1,0,2,19,0,1,1,2,13.120000000000001,17.424999999999997,70.0,0.0,5,123,128,1712,0.07476635514018691,0.856
850,2011-02-07,1,0,2,20,0,1,1,2,13.120000000000001,16.665,70.0,7.0015,6,82,88,1712,0.0514018691588785,0.856
851,2011-02-07,1,0,2,21,0,1,1,1,13.120000000000001,17.424999999999997,70.0,0.0,3,75,78,1712,0.0455607476635514,0.856
852,2011-02-07,1,0,2,22,0,1,1,1,11.48,15.15,81.0,6.0032,3,34,37,1712,0.02161214953271028,0.856
853,2011-02-07,1,0,2,23,0,1,1,2,12.299999999999999,16.665,81.0,0.0,6,19,25,1712,0.014602803738317757,0.856
854,2011-02-08,1,0,2,0,0,2,1,2,11.48,15.909999999999998,87.0,0.0,4,6,10,1530,0.006535947712418301,0.765
855,2011-02-08,1,0,2,1,0,2,1,2,11.48,15.909999999999998,87.0,0.0,0,4,4,1530,0.00261437908496732,0.765
856,2011-02-08,1,0,2,2,0,2,1,2,10.66,13.635,93.0,7.0015,1,1,2,1530,0.00130718954248366,0.765
857,2011-02-08,1,0,2,3,0,2,1,3,11.48,13.635,93.0,11.0014,0,1,1,1530,0.00065359477124183,0.765
858,2011-02-08,1,0,2,4,0,2,1,1,10.66,12.879999999999999,93.0,11.0014,0,3,3,1530,0.00196078431372549,0.765
859,2011-02-08,1,0,2,5,0,2,1,1,10.66,11.365,81.0,22.0028,0,2,2,1530,0.00130718954248366,0.765
860,2011-02-08,1,0,2,6,0,2,1,1,10.66,11.365,70.0,22.0028,0,39,39,1530,0.025490196078431372,0.765
861,2011-02-08,1,0,2,7,0,2,1,1,9.84,9.85,65.0,27.999299999999998,3,97,100,1530,0.06535947712418301,0.765
862,2011-02-08,1,0,2,8,0,2,1,1,9.84,9.85,56.00000000000001,32.9975,7,236,243,1530,0.1588235294117647,0.765
863,2011-02-08,1,0,2,9,0,2,1,1,9.84,9.85,52.0,32.9975,7,128,135,1530,0.08823529411764706,0.765
864,2011-02-08,1,0,2,10,0,2,1,1,9.02,9.09,47.0,36.9974,4,44,48,1530,0.03137254901960784,0.765
865,2011-02-08,1,0,2,11,0,2,1,1,9.02,9.09,47.0,31.0009,1,49,50,1530,0.032679738562091505,0.765
866,2011-02-08,1,0,2,12,0,2,1,1,9.84,9.85,38.0,32.9975,2,63,65,1530,0.042483660130718956,0.765
867,2011-02-08,1,0,2,13,0,2,1,2,9.84,9.85,32.0,30.002599999999997,2,48,50,1530,0.032679738562091505,0.765
868,2011-02-08,1,0,2,14,0,2,1,1,9.02,9.85,37.0,27.999299999999998,3,61,64,1530,0.04183006535947712,0.765
869,2011-02-08,1,0,2,15,0,2,1,1,9.02,9.85,35.0,26.0027,6,45,51,1530,0.03333333333333333,0.765
870,2011-02-08,1,0,2,16,0,2,1,1,9.02,9.09,35.0,35.0008,4,79,83,1530,0.0542483660130719,0.765
871,2011-02-08,1,0,2,17,0,2,1,1,9.02,9.09,32.0,39.000699999999995,4,172,176,1530,0.11503267973856209,0.765
872,2011-02-08,1,0,2,18,0,2,1,1,8.200000000000001,9.09,32.0,26.0027,1,151,152,1530,0.09934640522875816,0.765
873,2011-02-08,1,0,2,19,0,2,1,1,6.5600000000000005,6.0600000000000005,40.0,31.0009,1,100,101,1530,0.06601307189542484,0.765
874,2011-02-08,1,0,2,20,0,2,1,1,6.5600000000000005,6.819999999999999,40.0,22.0028,3,53,56,1530,0.036601307189542485,0.765
875,2011-02-08,1,0,2,21,0,2,1,1,5.74,5.305,33.0,31.0009,8,46,54,1530,0.03529411764705882,0.765
876,2011-02-08,1,0,2,22,0,2,1,1,4.92,5.305,33.0,23.9994,0,29,29,1530,0.01895424836601307,0.765
877,2011-02-08,1,0,2,23,0,2,1,1,4.92,5.305,33.0,22.0028,3,9,12,1530,0.00784313725490196,0.765
878,2011-02-09,1,0,2,0,0,3,1,1,4.1000000000000005,3.7900000000000005,36.0,23.9994,0,17,17,1605,0.01059190031152648,0.8025
879,2011-02-09,1,0,2,1,0,3,1,1,4.1000000000000005,5.305,36.0,15.001299999999999,0,7,7,1605,0.004361370716510903,0.8025
880,2011-02-09,1,0,2,2,0,3,1,1,3.2800000000000002,3.7900000000000005,38.0,19.0012,1,2,3,1605,0.001869158878504673,0.8025
881,2011-02-09,1,0,2,3,0,3,1,1,2.46,3.7900000000000005,45.0,8.9981,0,2,2,1605,0.0012461059190031153,0.8025
882,2011-02-09,1,0,2,5,0,3,1,1,2.46,5.305,45.0,7.0015,0,7,7,1605,0.004361370716510903,0.8025
883,2011-02-09,1,0,2,6,0,3,1,1,2.46,7.575,45.0,0.0,0,43,43,1605,0.02679127725856698,0.8025
884,2011-02-09,1,0,2,7,0,3,1,1,2.46,5.305,49.0,7.0015,4,95,99,1605,0.0616822429906542,0.8025
885,2011-02-09,1,0,2,8,0,3,1,1,4.1000000000000005,6.819999999999999,42.0,0.0,1,198,199,1605,0.12398753894080997,0.8025
886,2011-02-09,1,0,2,9,0,3,1,1,4.92,6.819999999999999,39.0,11.0014,4,119,123,1605,0.07663551401869159,0.8025
887,2011-02-09,1,0,2,10,0,3,1,1,5.74,9.09,36.0,0.0,8,51,59,1605,0.0367601246105919,0.8025
888,2011-02-09,1,0,2,11,0,3,1,2,5.74,7.575,43.0,11.0014,1,40,41,1605,0.02554517133956386,0.8025
889,2011-02-09,1,0,2,12,0,3,1,2,7.38,9.09,40.0,15.001299999999999,4,57,61,1605,0.038006230529595016,0.8025
890,2011-02-09,1,0,2,13,0,3,1,1,7.38,8.334999999999999,40.0,16.997899999999998,2,67,69,1605,0.04299065420560748,0.8025
891,2011-02-09,1,0,2,14,0,3,1,1,8.200000000000001,9.09,34.0,19.999499999999998,2,56,58,1605,0.03613707165109034,0.8025
892,2011-02-09,1,0,2,15,0,3,1,2,8.200000000000001,9.09,34.0,19.0012,3,61,64,1605,0.03987538940809969,0.8025
893,2011-02-09,1,0,2,16,0,3,1,2,8.200000000000001,9.85,37.0,16.997899999999998,7,72,79,1605,0.049221183800623056,0.8025
894,2011-02-09,1,0,2,17,0,3,1,2,8.200000000000001,9.85,34.0,16.997899999999998,9,157,166,1605,0.10342679127725857,0.8025
895,2011-02-09,1,0,2,18,0,3,1,2,7.38,8.334999999999999,47.0,19.999499999999998,2,168,170,1605,0.1059190031152648,0.8025
896,2011-02-09,1,0,2,19,0,3,1,3,5.74,6.0600000000000005,86.0,16.997899999999998,1,87,88,1605,0.05482866043613707,0.8025
897,2011-02-09,1,0,2,20,0,3,1,3,5.74,7.575,86.0,11.0014,0,84,84,1605,0.052336448598130844,0.8025
898,2011-02-09,1,0,2,21,0,3,1,2,5.74,7.575,86.0,11.0014,0,83,83,1605,0.051713395638629284,0.8025
899,2011-02-09,1,0,2,22,0,3,1,3,6.5600000000000005,8.334999999999999,80.0,11.0014,4,42,46,1605,0.02866043613707165,0.8025
900,2011-02-09,1,0,2,23,0,3,1,3,6.5600000000000005,7.575,80.0,12.998000000000001,0,37,37,1605,0.023052959501557634,0.8025
901,2011-02-10,1,0,2,0,0,4,1,3,5.74,6.819999999999999,86.0,12.998000000000001,0,16,16,1538,0.010403120936280884,0.769
902,2011-02-10,1,0,2,1,0,4,1,3,5.74,7.575,80.0,8.9981,0,7,7,1538,0.004551365409622887,0.769
903,2011-02-10,1,0,2,2,0,4,1,3,5.74,7.575,80.0,8.9981,0,3,3,1538,0.0019505851755526658,0.769
904,2011-02-10,1,0,2,4,0,4,1,2,5.74,6.819999999999999,59.0,15.001299999999999,0,1,1,1538,0.0006501950585175553,0.769
905,2011-02-10,1,0,2,5,0,4,1,2,4.92,6.0600000000000005,50.0,15.001299999999999,0,6,6,1538,0.0039011703511053317,0.769
906,2011-02-10,1,0,2,6,0,4,1,2,4.92,6.0600000000000005,54.0,19.0012,0,26,26,1538,0.016905071521456438,0.769
907,2011-02-10,1,0,2,7,0,4,1,1,4.1000000000000005,3.7900000000000005,50.0,27.999299999999998,0,99,99,1538,0.06436931079323797,0.769
908,2011-02-10,1,0,2,8,0,4,1,1,4.1000000000000005,3.7900000000000005,49.0,22.0028,5,173,178,1538,0.11573472041612484,0.769
909,2011-02-10,1,0,2,9,0,4,1,1,4.92,5.305,42.0,23.9994,1,121,122,1538,0.07932379713914174,0.769
910,2011-02-10,1,0,2,10,0,4,1,1,4.92,5.305,42.0,19.999499999999998,1,34,35,1538,0.022756827048114433,0.769
911,2011-02-10,1,0,2,11,0,4,1,1,5.74,6.0600000000000005,39.0,23.9994,1,44,45,1538,0.029258777633289986,0.769
912,2011-02-10,1,0,2,12,0,4,1,1,6.5600000000000005,6.819999999999999,34.0,26.0027,4,65,69,1538,0.044863459037711315,0.769
913,2011-02-10,1,0,2,13,0,4,1,1,7.38,8.334999999999999,28.999999999999996,19.999499999999998,3,59,62,1538,0.04031209362808843,0.769
914,2011-02-10,1,0,2,14,0,4,1,1,8.200000000000001,9.09,27.0,19.0012,6,42,48,1538,0.031209362808842653,0.769
915,2011-02-10,1,0,2,15,0,4,1,1,8.200000000000001,9.85,25.0,16.997899999999998,0,50,50,1538,0.032509752925877766,0.769
916,2011-02-10,1,0,2,16,0,4,1,1,8.200000000000001,9.09,27.0,19.999499999999998,4,76,80,1538,0.05201560468140442,0.769
917,2011-02-10,1,0,2,17,0,4,1,1,7.38,9.09,26.0,12.998000000000001,6,159,165,1538,0.10728218465539661,0.769
918,2011-02-10,1,0,2,18,0,4,1,1,6.5600000000000005,9.09,28.000000000000004,8.9981,3,157,160,1538,0.10403120936280884,0.769
919,2011-02-10,1,0,2,19,0,4,1,1,5.74,8.334999999999999,28.000000000000004,7.0015,2,110,112,1538,0.07282184655396619,0.769
920,2011-02-10,1,0,2,20,0,4,1,1,5.74,9.09,31.0,6.0032,4,93,97,1538,0.06306892067620286,0.769
921,2011-02-10,1,0,2,21,0,4,1,1,5.74,10.605,39.0,0.0,2,70,72,1538,0.04681404421326398,0.769
922,2011-02-10,1,0,2,22,0,4,1,1,4.92,9.85,39.0,0.0,4,47,51,1538,0.03315994798439532,0.769
923,2011-02-10,1,0,2,23,0,4,1,1,4.92,7.575,42.0,7.0015,1,33,34,1538,0.022106631989596878,0.769
924,2011-02-11,1,0,2,0,0,5,1,1,4.1000000000000005,6.819999999999999,49.0,7.0015,2,12,14,1746,0.008018327605956471,0.873
925,2011-02-11,1,0,2,1,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,1,6,7,1746,0.004009163802978236,0.873
926,2011-02-11,1,0,2,2,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,3,3,1746,0.001718213058419244,0.873
927,2011-02-11,1,0,2,5,0,5,1,1,3.2800000000000002,6.0600000000000005,63.0,6.0032,0,4,4,1746,0.002290950744558992,0.873
928,2011-02-11,1,0,2,6,0,5,1,1,4.1000000000000005,9.09,68.0,0.0,1,23,24,1746,0.013745704467353952,0.873
929,2011-02-11,1,0,2,7,0,5,1,1,3.2800000000000002,8.334999999999999,73.0,0.0,1,73,74,1746,0.042382588774341354,0.873
930,2011-02-11,1,0,2,8,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,4,212,216,1746,0.12371134020618557,0.873
931,2011-02-11,1,0,2,9,0,5,1,1,4.92,6.0600000000000005,74.0,15.001299999999999,8,132,140,1746,0.08018327605956473,0.873
932,2011-02-11,1,0,2,10,0,5,1,1,5.74,6.819999999999999,69.0,12.998000000000001,5,39,44,1746,0.025200458190148912,0.873
933,2011-02-11,1,0,2,11,0,5,1,1,9.02,11.365,47.0,8.9981,12,52,64,1746,0.03665521191294387,0.873
934,2011-02-11,1,0,2,12,0,5,1,1,9.02,11.365,47.0,8.9981,7,64,71,1746,0.04066437571592211,0.873
935,2011-02-11,1,0,2,13,0,5,1,1,9.84,11.365,35.0,12.998000000000001,21,89,110,1746,0.06300114547537228,0.873
936,2011-02-11,1,0,2,14,0,5,1,1,12.299999999999999,14.395,26.0,16.997899999999998,17,67,84,1746,0.048109965635738834,0.873
937,2011-02-11,1,0,2,15,0,5,1,1,13.120000000000001,15.909999999999998,21.0,11.0014,12,62,74,1746,0.042382588774341354,0.873
938,2011-02-11,1,0,2,16,0,5,1,1,12.299999999999999,14.395,28.000000000000004,12.998000000000001,14,111,125,1746,0.0715922107674685,0.873
939,2011-02-11,1,0,2,17,0,5,1,1,12.299999999999999,16.665,24.0,0.0,18,193,211,1746,0.12084765177548683,0.873
940,2011-02-11,1,0,2,18,0,5,1,1,11.48,15.909999999999998,28.000000000000004,0.0,9,165,174,1746,0.09965635738831616,0.873
941,2011-02-11,1,0,2,19,0,5,1,1,10.66,15.15,33.0,0.0,7,94,101,1746,0.05784650630011455,0.873
942,2011-02-11,1,0,2,20,0,5,1,1,9.02,11.365,55.00000000000001,8.9981,2,61,63,1746,0.03608247422680412,0.873
943,2011-02-11,1,0,2,21,0,5,1,1,8.200000000000001,10.605,59.0,8.9981,1,46,47,1746,0.026918671248568157,0.873
944,2011-02-11,1,0,2,22,0,5,1,1,8.200000000000001,11.365,64.0,6.0032,2,41,43,1746,0.024627720504009163,0.873
945,2011-02-11,1,0,2,23,0,5,1,1,7.38,12.120000000000001,69.0,0.0,5,48,53,1746,0.030355097365406643,0.873
946,2011-02-12,1,0,2,0,0,6,0,1,6.5600000000000005,9.85,69.0,6.0032,3,27,30,1472,0.020380434782608696,0.736
947,2011-02-12,1,0,2,1,0,6,0,1,5.74,10.605,86.0,0.0,2,22,24,1472,0.016304347826086956,0.736
948,2011-02-12,1,0,2,2,0,6,0,1,5.74,10.605,80.0,0.0,2,13,15,1472,0.010190217391304348,0.736
949,2011-02-12,1,0,2,3,0,6,0,1,4.92,9.85,80.0,0.0,3,7,10,1472,0.006793478260869565,0.736
950,2011-02-12,1,0,2,4,0,6,0,1,4.92,8.334999999999999,74.0,6.0032,0,4,4,1472,0.002717391304347826,0.736
951,2011-02-12,1,0,2,5,0,6,0,1,4.92,8.334999999999999,74.0,6.0032,0,1,1,1472,0.0006793478260869565,0.736
952,2011-02-12,1,0,2,6,0,6,0,1,4.92,6.819999999999999,93.0,12.998000000000001,1,1,2,1472,0.001358695652173913,0.736
953,2011-02-12,1,0,2,7,0,6,0,1,4.92,7.575,80.0,7.0015,2,9,11,1472,0.007472826086956522,0.736
954,2011-02-12,1,0,2,8,0,6,0,1,5.74,7.575,86.0,8.9981,2,28,30,1472,0.020380434782608696,0.736
955,2011-02-12,1,0,2,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,5,38,43,1472,0.029211956521739132,0.736
956,2011-02-12,1,0,2,10,0,6,0,1,9.02,10.605,41.0,16.997899999999998,13,71,84,1472,0.057065217391304345,0.736
957,2011-02-12,1,0,2,11,0,6,0,1,12.299999999999999,13.635,28.000000000000004,22.0028,30,84,114,1472,0.07744565217391304,0.736
958,2011-02-12,1,0,2,12,0,6,0,1,12.299999999999999,13.635,39.0,31.0009,27,93,120,1472,0.08152173913043478,0.736
959,2011-02-12,1,0,2,13,0,6,0,1,12.299999999999999,13.635,39.0,27.999299999999998,32,103,135,1472,0.09171195652173914,0.736
960,2011-02-12,1,0,2,14,0,6,0,1,13.940000000000001,15.909999999999998,31.0,19.0012,30,90,120,1472,0.08152173913043478,0.736
961,2011-02-12,1,0,2,15,0,6,0,1,13.940000000000001,15.15,28.999999999999996,27.999299999999998,47,127,174,1472,0.11820652173913043,0.736
962,2011-02-12,1,0,2,16,0,6,0,1,13.940000000000001,15.15,28.999999999999996,27.999299999999998,42,103,145,1472,0.09850543478260869,0.736
963,2011-02-12,1,0,2,17,0,6,0,1,13.120000000000001,14.395,31.0,35.0008,24,113,137,1472,0.09307065217391304,0.736
964,2011-02-12,1,0,2,18,0,6,0,1,11.48,12.879999999999999,38.0,22.0028,4,60,64,1472,0.043478260869565216,0.736
965,2011-02-12,1,0,2,19,0,6,0,1,11.48,13.635,38.0,11.0014,2,39,41,1472,0.027853260869565216,0.736
966,2011-02-12,1,0,2,20,0,6,0,1,10.66,12.879999999999999,41.0,15.001299999999999,1,39,40,1472,0.02717391304347826,0.736
967,2011-02-12,1,0,2,21,0,6,0,1,10.66,15.15,41.0,0.0,9,42,51,1472,0.034646739130434784,0.736
968,2011-02-12,1,0,2,22,0,6,0,1,9.84,12.879999999999999,44.0,6.0032,6,39,45,1472,0.030570652173913044,0.736
969,2011-02-12,1,0,2,23,0,6,0,1,9.02,11.365,51.0,8.9981,1,31,32,1472,0.021739130434782608,0.736
970,2011-02-13,1,0,2,0,0,0,0,1,8.200000000000001,11.365,64.0,7.0015,5,34,39,1589,0.024543738200125866,0.7945
971,2011-02-13,1,0,2,1,0,0,0,1,8.200000000000001,11.365,59.0,6.0032,1,23,24,1589,0.015103838892385148,0.7945
972,2011-02-13,1,0,2,2,0,0,0,2,8.200000000000001,11.365,75.0,6.0032,1,19,20,1589,0.012586532410320957,0.7945
973,2011-02-13,1,0,2,3,0,0,0,2,8.200000000000001,11.365,69.0,7.0015,4,8,12,1589,0.007551919446192574,0.7945
974,2011-02-13,1,0,2,4,0,0,0,2,8.200000000000001,10.605,69.0,11.0014,0,2,2,1589,0.0012586532410320957,0.7945
975,2011-02-13,1,0,2,6,0,0,0,2,8.200000000000001,10.605,69.0,8.9981,2,3,5,1589,0.0031466331025802393,0.7945
976,2011-02-13,1,0,2,7,0,0,0,2,9.02,13.635,55.00000000000001,0.0,0,3,3,1589,0.0018879798615481435,0.7945
977,2011-02-13,1,0,2,8,0,0,0,2,9.02,11.365,64.0,12.998000000000001,1,11,12,1589,0.007551919446192574,0.7945
978,2011-02-13,1,0,2,9,0,0,0,2,9.84,11.365,60.0,15.001299999999999,12,35,47,1589,0.02957835116425425,0.7945
979,2011-02-13,1,0,2,10,0,0,0,1,12.299999999999999,13.635,45.0,22.0028,19,86,105,1589,0.06607929515418502,0.7945
980,2011-02-13,1,0,2,11,0,0,0,1,13.120000000000001,14.395,39.0,30.002599999999997,26,86,112,1589,0.07048458149779736,0.7945
981,2011-02-13,1,0,2,12,0,0,0,1,14.76,15.909999999999998,32.0,31.0009,58,94,152,1589,0.09565764631843927,0.7945
982,2011-02-13,1,0,2,13,0,0,0,1,15.58,19.695,28.999999999999996,23.9994,62,92,154,1589,0.09691629955947137,0.7945
983,2011-02-13,1,0,2,14,0,0,0,2,16.400000000000002,20.455000000000002,30.0,27.999299999999998,51,110,161,1589,0.1013215859030837,0.7945
984,2011-02-13,1,0,2,15,0,0,0,2,16.400000000000002,20.455000000000002,30.0,19.999499999999998,40,122,162,1589,0.10195091252359975,0.7945
985,2011-02-13,1,0,2,16,0,0,0,2,17.22,21.21,28.000000000000004,22.0028,28,106,134,1589,0.08432976714915041,0.7945
986,2011-02-13,1,0,2,17,0,0,0,1,17.22,21.21,28.000000000000004,22.0028,30,95,125,1589,0.07866582756450598,0.7945
987,2011-02-13,1,0,2,18,0,0,0,1,16.400000000000002,20.455000000000002,32.0,19.999499999999998,17,78,95,1589,0.059786028949024544,0.7945
988,2011-02-13,1,0,2,19,0,0,0,1,16.400000000000002,20.455000000000002,35.0,19.0012,11,50,61,1589,0.03838892385147892,0.7945
989,2011-02-13,1,0,2,20,0,0,0,1,16.400000000000002,20.455000000000002,35.0,22.0028,15,32,47,1589,0.02957835116425425,0.7945
990,2011-02-13,1,0,2,21,0,0,0,1,16.400000000000002,20.455000000000002,35.0,23.9994,6,45,51,1589,0.032095657646318436,0.7945
991,2011-02-13,1,0,2,22,0,0,0,1,16.400000000000002,20.455000000000002,35.0,19.999499999999998,5,31,36,1589,0.022655758338577723,0.7945
992,2011-02-13,1,0,2,23,0,0,0,1,16.400000000000002,20.455000000000002,35.0,23.9994,3,27,30,1589,0.018879798615481436,0.7945
993,2011-02-14,1,0,2,0,0,1,1,1,15.58,19.695,37.0,23.9994,3,8,11,1913,0.00575013068478829,0.9565
994,2011-02-14,1,0,2,1,0,1,1,1,15.58,19.695,37.0,23.9994,1,6,7,1913,0.0036591740721380033,0.9565
